,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
1724,False,/nv5wwZou159v5OC61i4ElR7OqyY.jpg,,24000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",,4935,tt0347149,['JP'],ja,ハウルの動く城,"Sophie, a young milliner, is turned into an elderly woman by a witch who enters her shop and curses her. She encounters a wizard named Howl and gets caught up in his resistance to fighting for the king.",71.995,/23hUJh7JdO23SpgUB5oiFDQk2wX.jpg,"[{'id': 10342, 'logo_path': '/eS79pslnoKbWg7t3PMA9ayl0bGs.png', 'name': 'Studio Ghibli', 'origin_country': 'JP'}, {'id': 2752, 'logo_path': '/qEGEoCAV9FWAuohymR5I0vjJMgM.png', 'name': 'dentsu Music And Entertainment', 'origin_country': 'JP'}, {'id': 11847, 'logo_path': '/rZP0I1p3hZNUMNFPHUSal6rWThQ.png', 'name': 'Mitsubishi', 'origin_country': 'JP'}, {'id': 6755, 'logo_path': '/c0ENH8QeZLvCACpzCpwvYMy2SDr.png', 'name': 'Nippon Television Network Corporation', 'origin_country': 'JP'}, {'id': 1780, 'logo_path': '/jdnvUiU7I3Uf2ig0VZNNjf0ORRL.png', 'name': 'TFC', 'origin_country': 'JP'}, {'id': 1779, 'logo_path': '/41nGzTdCnORYZIZzaGZtfsBwQCl.png', 'name': 'Tokuma Shoten', 'origin_country': 'JP'}, {'id': 12518, 'logo_path': '/qJZAVb8vx6qFLQJ6cunRkVUJVdB.png', 'name': 'd-rights', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2004-09-09,236049757,119,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,The two lived there.,Howl's Moving Castle,False,8.401,10080
1725,False,/mctv0DMJcXPOJHPfhaMRJAAHIBM.jpg,"{'id': 1420678, 'name': 'Promare Collection', 'poster_path': '/du5uNQpfxcXn01BTZ4Zmo95wfN5.jpg', 'backdrop_path': None}",0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",https://promare-movie.com/,553600,tt9116358,['JP'],ja,プロメア,"Galo and the Burning Rescue Fire Department face off against BURNISH, a group of mutants who are able to control and wield flames, and the fire disaster they have unleashed on Earth.",24.094,/cCVRivpiVUJ4Wn6gHm8pLXppXla.jpg,"[{'id': 50908, 'logo_path': '/g96SufLc3lXtaU73tAvEbTbXymY.png', 'name': 'TRIGGER', 'origin_country': 'JP'}, {'id': 98032, 'logo_path': '/mHe9KIisghzNAEDH0HW3HWw2lcg.png', 'name': 'XFLAG', 'origin_country': 'JP'}, {'id': 43363, 'logo_path': None, 'name': 'Sanzigen', 'origin_country': 'JP'}, {'id': 882, 'logo_path': '/fRSWWjquvzcHjACbtF53utZFIll.png', 'name': 'TOHO', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2019-05-24,9869306,111,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,The world ablaze.,Promare,False,7.0,278
1726,False,/r74vv7gfru9wWfZdRq26Nk4ECrk.jpg,"{'id': 803230, 'name': 'Spooky Kitaro Collection', 'poster_path': '/ci46oKcxricOoRPJ3tzka96LImI.jpg', 'backdrop_path': None}",0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",,904759,tt16270512,['JP'],ja,鬼太郎誕生 ゲゲゲの謎,"1955. Kitaro's father, Medama Oyaji, comes to Yagura Village in search of his missing wife. The village was ruled by the Ryuga clan, which controls Japan's political and business circles behind the scenes. Mizuki, who works at a blood bank, visits the village with a secret mission to mourn the death of the head of his family, and meets Kitaro's father. While an ugly fight unfolds over the succession of the head of the family, a member of the family is brutally murdered at the village shrine. It was the beginning of a terrifying chain of events.",9.521,/5g1i5EJgMNI70titUJSIBKpmEVt.jpg,"[{'id': 5542, 'logo_path': '/ayE4LIqoAWotavo7xdvYngwqGML.png', 'name': 'Toei Animation', 'origin_country': 'JP'}, {'id': 5822, 'logo_path': '/qyTbRgCyU9NLKvKaiQVbadtr7RY.png', 'name': 'Toei Company', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2023-11-17,0,104,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,The first-ever reveal of the story of Kitaro's Fathers..,The Birth of Kitaro: The Mystery of GeGeGe,False,7.5,16
1727,False,/6oaL4DP75yABrd5EbC4H2zq5ghc.jpg,,19000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",http://movies.disney.com/spirited-away,129,tt0245429,['JP'],ja,千と千尋の神隠し,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",103.902,/39wmItIWsg5sZMyRUHLkWBcuVCM.jpg,"[{'id': 10342, 'logo_path': '/eS79pslnoKbWg7t3PMA9ayl0bGs.png', 'name': 'Studio Ghibli', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2001-07-20,274925095,125,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Spirited Away,False,8.537,16801
1728,False,/65TVVnWOl3ko0G2GfYcCvbSmQW8.jpg,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",https://gkids.com/films/blue-giant/,887870,tt15737898,['JP'],ja,BLUE GIANT,"High school student Dai Miyamoto has his life is turned upside down the day he discovers jazz. Picking up a saxophone and leaving his sleepy hometown for the bustling nightclubs of Tokyo, Dai will find that the life of a professional musician isn’t for the faint of heart, as he must confront what it truly means to be great.",11.792,/auQ5ExCcuuudw0tQwG03obX5Zrh.jpg,"[{'id': 122161, 'logo_path': '/hxSwLVCw3ffA4Ju23fyeDBkKBTb.png', 'name': 'NUT', 'origin_country': 'JP'}, {'id': 882, 'logo_path': '/fRSWWjquvzcHjACbtF53utZFIll.png', 'name': 'TOHO', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2023-02-17,0,120,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,Witness the origin of the next great jazz legend.,Blue Giant,False,8.0,57
1729,False,/1RKrqGz2TwOEPNMpTMIMnG5kLJk.jpg,,3700000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",https://gkids.com/films/my-neighbor-totoro,8392,tt0096283,['JP'],ja,となりのトトロ,"Two sisters move to the country with their father in order to be closer to their hospitalized mother, and discover the surrounding trees are inhabited by Totoros, magical spirits of the forest. When the youngest runs away from home, the older sister seeks help from the spirits to find her.",49.665,/rtGDOeG9LzoerkDGZF9dnVeLppL.jpg,"[{'id': 10342, 'logo_path': '/eS79pslnoKbWg7t3PMA9ayl0bGs.png', 'name': 'Studio Ghibli', 'origin_country': 'JP'}, {'id': 12516, 'logo_path': None, 'name': 'Nibariki', 'origin_country': 'JP'}, {'id': 1779, 'logo_path': '/41nGzTdCnORYZIZzaGZtfsBwQCl.png', 'name': 'Tokuma Shoten', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1988-04-16,41000000,86,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,He's your friendly neighbourhood forest spirit!,My Neighbor Totoro,False,8.068,8082
1730,False,/lLQZbBom0IsdQLhe1n9J9SpMzSR.jpg,"{'id': 1073290, 'name': 'Rascal Does Not Dream Collection', 'poster_path': '/7im32TwK4yc95FGgh7FrkFrLWnK.jpg', 'backdrop_path': '/cjK7BlgvgmXwVByo0uSrTYvZByp.jpg'}",0,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",https://rascaldoesnotdream.com/knapsack,1086591,tt28036417,['JP'],ja,青春ブタ野郎はランドセルガールの夢を見ない,"Finally, the day of Mai's high school graduation has arrived. While Sakuta eagerly waits for his girlfriend, an elementary schooler who looks exactly like her appears before him. Suspicious, and for all the wrong reasons... Meanwhile, Sakuta and Kaede's father suddenly calls, saying that their mother wants to see her daughter. She was hospitalized because Kaede's condition had been too much for her to bear, so what could she possibly want now?",36.414,/AuXbMRrtfFNVNSq5Dk0gBVXFGZy.jpg,"[{'id': 2883, 'logo_path': '/rDYExnBV61jGQnkhVVrPN4Yl7O1.png', 'name': 'Aniplex', 'origin_country': 'JP'}, {'id': 2073, 'logo_path': '/tWxRSaKmRJNTcmtlXsmn5R4KOSU.png', 'name': 'KADOKAWA', 'origin_country': 'JP'}, {'id': 121589, 'logo_path': '/kZvTniBgpTzAThHCa0OZ1FJtRjy.png', 'name': 'CloverWorks', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2023-12-01,2050242,75,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Rascal Does Not Dream of a Knapsack Kid,False,7.6,41
1731,False,/r6aqhlmJmu8Dv5E7QYEruaEXKYm.jpg,,1300000,"[{'id': 18, 'name': 'Drama'}]",https://lineup.the-match-factory.digital/cannes/drive-my-car,758866,tt14039582,['JP'],ja,ドライブ・マイ・カー,"Yusuke Kafuku, a stage actor and director, still unable, after two years, to cope with the loss of his beloved wife, accepts to direct Uncle Vanya at a theater festival in Hiroshima. There he meets Misaki, an introverted young woman, appointed to drive his car. In between rides, secrets from the past and heartfelt confessions will be unveiled.",16.292,/3cOsf5HBjPK2QCz9ebQlGHNnE7y.jpg,"[{'id': 4667, 'logo_path': '/kW2HfJ2R3xBfXRW6jdevcSGavHT.png', 'name': 'Bitters End', 'origin_country': 'JP'}, {'id': 10764, 'logo_path': None, 'name': 'C&I entertainment', 'origin_country': 'JP'}, {'id': 116589, 'logo_path': '/bUVqV0jOXTbJmLdiMJJdvXjn2Jj.png', 'name': 'Culture Entertainment', 'origin_country': 'JP'}, {'id': 159465, 'logo_path': None, 'name': 'J-LOD', 'origin_country': 'JP'}, {'id': 159466, 'logo_path': '/aW6N87zsw1LwIZqeJ2yHVU7IbsB.png', 'name': 'nekojarashi', 'origin_country': 'JP'}, {'id': 22715, 'logo_path': '/c4d6GLfUXbp44dbWWJqWCh7YrnO.png', 'name': 'Quaras', 'origin_country': 'JP'}, {'id': 101877, 'logo_path': None, 'name': 'Bungeishunju', 'origin_country': 'JP'}, {'id': 99254, 'logo_path': None, 'name': ""L'espace Vision"", 'origin_country': 'JP'}, {'id': 3032, 'logo_path': '/gaf3ez34cuvG9snphWGreB1WerA.png', 'name': 'Nippan Group Holdings', 'origin_country': 'JP'}, {'id': 3031, 'logo_path': '/2JcgVKZ1gEY5RsLJU1CGj1MaKFj.png', 'name': 'The Asahi Shimbun', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2021-08-18,15356046,179,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Indonesian', 'iso_639_1': 'id', 'name': 'Bahasa indonesia'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}, {'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}, {'english_name': 'Malay', 'iso_639_1': 'ms', 'name': 'Bahasa melayu'}, {'english_name': 'Tagalog', 'iso_639_1': 'tl', 'name': ''}]",Released,Go on living.,Drive My Car,False,7.422,1291
1732,False,/z6OZ2Q4FYELeGoBj9tVDWCvevkj.jpg,,3000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}]",https://gkids.com/films/castle-in-the-sky,10515,tt0092067,['JP'],ja,天空の城ラピュタ,A young boy and a girl with a magic crystal must race against pirates and foreign agents in a search for a legendary floating castle.,28.146,/41XxSsJc5OrulP0m7TrrUeO2hoz.jpg,"[{'id': 10342, 'logo_path': '/eS79pslnoKbWg7t3PMA9ayl0bGs.png', 'name': 'Studio Ghibli', 'origin_country': 'JP'}, {'id': 12516, 'logo_path': None, 'name': 'Nibariki', 'origin_country': 'JP'}, {'id': 1779, 'logo_path': '/41nGzTdCnORYZIZzaGZtfsBwQCl.png', 'name': 'Tokuma Shoten', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1986-08-02,5228752,125,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,"One day, a girl came down from the sky…",Castle in the Sky,False,7.973,4256
1733,False,/7H5fKTQX029MAxgyFJEcNu371SJ.jpg,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,1106904,tt28347814,['JP'],ja,窓ぎわのトットちゃん,"This engaging series of childhood recollections tells of an unconventional school in Tokyo during World War II that combined learning with fun, freedom, and love. The school had old railroad cars for classrooms and was run by an extraordinary man – its founder and headmaster, Sōsaku Kobayashi – who deeply valued children's independence, and who was a firm believer in freedom of expression and activity.",21.133,/65krUIOaBNkLa4t3wiKmt76hjBq.jpg,"[{'id': 5141, 'logo_path': '/fK2QKfHdSdw42Xx4MiD7KhDufBV.png', 'name': 'Shin-Ei Animation', 'origin_country': 'JP'}, {'id': 882, 'logo_path': '/fRSWWjquvzcHjACbtF53utZFIll.png', 'name': 'TOHO', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2023-12-08,0,114,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,You really are a good kid.,Totto-chan: The Little Girl at the Window,False,7.9,14
1734,False,/935wZalz5in73J2QTxtrK5B9VJd.jpg,"{'id': 958218, 'name': 'Sumikkogurashi Collection', 'poster_path': '/fudKmoQwH3vTEITfSdRMefGI9KH.jpg', 'backdrop_path': None}",0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",,1148588,tt30008208,['JP'],ja,映画 すみっコぐらし ツギハギ工場のふしぎなコ,"At an old factory on the edge of the forest, the Bear Factory Manager invites the Sumikkos to make toys. They make use of what they are good at, and complete their stuffed toys. The Sumikkos are motivated by the praise of the Bear Factory Manager. They have matching uniforms, delicious food, rooms to stay for the job, .and spend their days making one toy after another. Then, the toys that were shipped to Sumikko's town start moving around. There is something ""mysterious"" about this factory.",0.717,/oUOeKZlZ4LhIexQDuF0wP36TE6e.jpg,"[{'id': 3033, 'logo_path': '/AwgX2FHGJd54aSWfWJqptFvT1h.png', 'name': 'Asmik Ace', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2023-11-03,0,0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Sumikko Gurashi: The Patched-Up Toy Factory in the Woods,False,0.0,0
1735,False,/now7huridSv1NH6kUxVQGuAgVNw.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",,1276108,tt32253416,['JP'],ja,ラストマイル,"On the night before ‘Black Friday,’ which is the one of the busiest commerce days, a cardboard box, that is delivered from the world's largest shopping site, explodes. Soon after, a series of mysterious explosion cases occurs. The entire nation becomes terrorized by the shocking events. Funado Erena has just began to work as the center director for a large distribution warehouse that covers three-quarters of the Kanto area. Erena must gain control over this unprecedented situation with team manager Nashimoto Ko.",7.301,/sjP9oot7WYiXnatCMkKAev41v6G.jpg,"[{'id': 139446, 'logo_path': '/4uMH3FFbHgK5dKBiGMXKQCM8ln9.png', 'name': 'TBS Sparkle', 'origin_country': 'JP'}, {'id': 882, 'logo_path': '/fRSWWjquvzcHjACbtF53utZFIll.png', 'name': 'TOHO', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2024-08-23,37164152,128,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Last Mile,False,7.0,6
1736,False,/mYJCl1TT33ioMs6mLMM6TZNo73D.jpg,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",,1070507,tt27957457,['JP'],ja,カラオケ行こ！,"Satomi Oka is worried about his final choir competition but is accosted by a shadowy gangster, Kyouji Narita, who demands karaoke sessions with him.",7.843,/6NxSjatSOjfn245xWZ4qWoKrepR.jpg,"[{'id': 2073, 'logo_path': '/tWxRSaKmRJNTcmtlXsmn5R4KOSU.png', 'name': 'KADOKAWA', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2024-01-12,2305483,108,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Let's Go Karaoke!,False,7.1,11
1737,False,/aOtaOrzfAt4mrrMcPL2vCRAoppF.jpg,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",,1223178,tt30648377,['JP'],ja,ウマ娘 プリティーダービー 新時代の扉,"Jungle Pocket, a.k.a. Pokke, is a Umamusume girl who has been running free in freestyle races, aiming to be the strongest. On a whim, Pokke watches a race in the Twinkle Series. She is shocked by Fuji Kiseki's performance in the race, and decides to challenge for the Twinkle Series herself. Pokke enters ""Toresen Academy,"" where Umamusume girls gather, and under the guidance of trainer Tanabe, who raised Fuji Kiseki, she takes on the ""Classic Triple Crown Race,"" a race she is allowed to attempt only once in her lifetime. What awaited him there were rivals of the same generation who were even more talented than Pokke. Dedicated to her work, Dantsu Flame continues to work hard and honestly. Manhattan Cafe, running after a ""friend"" that only she can see. And Agnes Tachyon, a mad scientist who seeks beyond the possibilities of Umamusume. These Umamusume girls put their pride, their will, and their souls on the line. The hot and fierce battle opens the door to a new era.",23.457,/kLa0EEAOxuoTD22lprQKGv6w9lL.jpg,"[{'id': 181190, 'logo_path': '/6O8z7druYj7fXanaIE2f2OVRI9E.png', 'name': 'Cygames', 'origin_country': 'JP'}, {'id': 39181, 'logo_path': '/yJTVbuLevPY0hODWC0kcf1e1sfs.png', 'name': 'CygamesPictures', 'origin_country': 'JP'}, {'id': 882, 'logo_path': '/fRSWWjquvzcHjACbtF53utZFIll.png', 'name': 'TOHO', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2024-05-24,8551637,108,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Umamusume: Pretty Derby – Beginning of a New Era,False,8.7,3
1738,False,/hlfu6g0h0D65SjkVhQBU20zePTl.jpg,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}]",https://www.sololevelingreawakening.com,1357633,tt33428606,['JP'],ja,俺だけレベルアップな件 -ReAwakening-,"Over a decade after 'gates' connecting worlds appeared, awakening 'hunters' with superpowers, weakest hunter Sung Jinwoo encounters a double dungeon and accepts a mysterious quest, becoming the only one able to level up, changing his fate. A catch-up recap of the first season coupled with an exclusive sneak peek of the first two episodes of the highly anticipated second season in one momentous theatrical fan experience.",548.014,/dblIFen0bNZAq8icJXHwrjfymDW.jpg,"[{'id': 2883, 'logo_path': '/rDYExnBV61jGQnkhVVrPN4Yl7O1.png', 'name': 'Aniplex', 'origin_country': 'JP'}, {'id': 13113, 'logo_path': '/xV5tPYKZhP2Ko9dOh5A3FahuKsx.png', 'name': 'A-1 Pictures', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2024-11-26,4150341,116,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Solo Leveling -ReAwakening-,False,7.142,106
1739,False,/4px3C1MnKtshitubBXBJDS4Fo94.jpg,"{'id': 1362253, 'name': 'BOCCHI THE ROCK! Recap Collection', 'poster_path': '/qexnkvgZud9ZdpZuKrxxjK6PrEH.jpg', 'backdrop_path': None}",0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",,1129610,tt32561659,['JP'],ja,劇場総集編ぼっち・ざ・ろっく！Re:,"Hitori 'Bocchi' Gotoh is an introverted girl. During middle school, she took up the guitar, wanting to join a band. But because she had no friends, she ended up practicing guitar for six hours every day all by herself. After becoming a skilled guitar player, she uploaded videos of herself playing the guitar under the name 'Guitar Hero' and fantasised about performing at her school's cultural festival concert. But not only could she not find any bandmates, before she knew it, she was in high school and still wasn't able to make a single friend! One day, Nijika Ijichi, drummer of Kessoku Band, reached out to her. And because of that, her everyday life begins to change little by little.",54.879,/gv5swmEUyrrTBuhNdb8rTCmsimm.jpg,"[{'id': 121589, 'logo_path': '/kZvTniBgpTzAThHCa0OZ1FJtRjy.png', 'name': 'CloverWorks', 'origin_country': 'JP'}, {'id': 2883, 'logo_path': '/rDYExnBV61jGQnkhVVrPN4Yl7O1.png', 'name': 'Aniplex', 'origin_country': 'JP'}, {'id': 22597, 'logo_path': '/neo38FzewK5I1ilLOQyPOKseRWS.png', 'name': 'Houbunsha', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2024-06-07,3829407,90,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,BOCCHI THE ROCK! Recap Part 1,False,7.125,16
